hex_ident,altitude(feet),latitude,longitude,date,time,angle,distance(nauticalmile),squawk,ground_speed(knotph),track,callsign
A043EC,40000,54.05269,-1.80223,2017/09/11,19:54:37.909,-65.08,26.22,4011,471,329,N116QS  
A043EC,40000,54.05623,-1.80588,2017/09/11,19:54:39.805,-64.92,26.45,4011,471,329,N116QS  
A043EC,40000,54.05823,-1.80796,2017/09/11,19:54:40.919,-64.83,26.58,4011,471,329,N116QS  
A043EC,40000,54.06921,-1.81929,2017/09/11,19:54:46.814,-64.35,27.3,4011,471,329,N116QS  
A043EC,40000,54.07269,-1.82295,2017/09/11,19:54:48.722,-64.21,27.53,4011,471,329,N116QS  
4CA226,36000,53.51367,-1.56587,2017/09/11,20:01:34.760,-128.99,20.86,1356,424,276,
4CA226,36000,53.51381,-1.56846,2017/09/11,20:01:35.741,-128.77,20.91,1356,424,276,
401079,12125,53.59750,-1.26981,2017/09/11,20:02:18.273,-163.24,11.73,6614,283,286,
401079,12125,53.59767,-1.27112,2017/09/11,20:02:18.801,-162.89,11.73,6614,283,286,
401079,12025,53.59885,-1.27732,2017/09/11,20:02:21.875,-161.18,11.7,6614,283,286,
401079,9800,53.61603,-1.48792,2017/09/11,20:04:05.877,-123.1,14.37,6614,283,286,
471F83,17750,53.63470,-1.21807,2017/09/11,20:11:24.222,-176.89,9.31,,320,276,WZZ9PH  
471F83,17600,53.63558,-1.23532,2017/09/11,20:11:30.913,-170.82,9.29,,320,276,WZZ9PH  
471F83,17450,53.63635,-1.25056,2017/09/11,20:11:37.924,-165.57,9.32,2016,317,275,WZZ9PH  
471F83,17175,53.63777,-1.28112,2017/09/11,20:11:49.652,-155.68,9.47,2016,317,275,WZZ9PH  
471F83,17075,53.63823,-1.29097,2017/09/11,20:11:53.651,-152.73,9.54,2016,318,275,WZZ9PH  
471F83,17050,53.63837,-1.29395,2017/09/11,20:11:54.570,-151.87,9.57,2016,318,275,WZZ9PH  
471F83,16975,53.63869,-1.30086,2017/09/11,20:11:57.456,-149.91,9.63,2016,318,275,WZZ9PH  
471F83,16925,53.63879,-1.30333,2017/09/11,20:11:59.291,-149.22,9.65,2016,317,275,WZZ9PH  
471F83,16900,53.63888,-1.30527,2017/09/11,20:12:00.136,-148.69,9.67,2016,317,275,WZZ9PH  
471F83,16775,53.63942,-1.31805,2017/09/11,20:12:05.050,-145.33,9.81,2016,317,275,WZZ9PH  
471F83,16700,53.63977,-1.32636,2017/09/11,20:12:08.458,-143.27,9.91,2016,315,275,WZZ9PH  
471F83,16650,53.64000,-1.33080,2017/09/11,20:12:09.968,-142.2,9.97,2016,315,275,WZZ9PH  
471F83,16650,53.64000,-1.33177,2017/09/11,20:12:10.363,-141.98,9.98,2016,315,275,WZZ9PH  
471F83,16625,53.64011,-1.33319,2017/09/11,20:12:10.950,-141.64,10,2016,315,275,WZZ9PH  
471F83,16625,53.64011,-1.33421,2017/09/11,20:12:11.408,-141.41,10.01,2016,314,275,WZZ9PH  
471F83,16600,53.64020,-1.33617,2017/09/11,20:12:12.261,-140.96,10.04,2016,313,275,WZZ9PH  
471F83,16575,53.64024,-1.33711,2017/09/11,20:12:12.719,-140.74,10.05,2016,313,275,WZZ9PH  
471F83,16575,53.64033,-1.33855,2017/09/11,20:12:13.244,-140.41,10.07,2016,313,275,WZZ9PH  
471F83,16550,53.64037,-1.34001,2017/09/11,20:12:13.641,-140.08,10.09,2016,313,275,WZZ9PH  
471F83,16550,53.64043,-1.34151,2017/09/11,20:12:14.228,-139.75,10.11,2016,313,275,WZZ9PH  
471F83,16525,53.64051,-1.34292,2017/09/11,20:12:14.753,-139.44,10.13,2016,312,275,WZZ9PH  
471F83,16475,53.64079,-1.34928,2017/09/11,20:12:17.436,-138.06,10.23,2016,312,275,WZZ9PH  
471F83,16450,53.64084,-1.35022,2017/09/11,20:12:17.895,-137.86,10.24,2016,311,275,WZZ9PH  
471F83,16400,53.64111,-1.35650,2017/09/11,20:12:20.255,-136.57,10.34,2016,311,275,WZZ9PH  
471F83,16400,53.64116,-1.35744,2017/09/11,20:12:20.652,-136.37,10.35,2016,310,275,WZZ9PH  
471F83,16375,53.64116,-1.35838,2017/09/11,20:12:21.107,-136.19,10.37,2016,310,275,WZZ9PH  
471F83,16375,53.64126,-1.35988,2017/09/11,20:12:21.567,-135.89,10.39,2016,310,275,WZZ9PH  
471F83,16350,53.64131,-1.36085,2017/09/11,20:12:22.088,-135.69,10.4,2016,310,275,WZZ9PH  
471F83,16350,53.64125,-1.36034,2017/09/11,20:12:22.552,-135.8,10.4,2016,310,275,WZZ9PH  
471F83,16300,53.64154,-1.36659,2017/09/11,20:12:25.173,-134.58,10.5,2016,309,275,WZZ9PH  
471F83,15850,53.64487,-1.43568,2017/09/11,20:12:53.873,-123.8,11.84,2016,308,275,WZZ9PH  
471F83,15700,53.64568,-1.45383,2017/09/11,20:13:01.277,-121.64,12.25,2016,308,275,WZZ9PH  
471F83,15675,53.64583,-1.45671,2017/09/11,20:13:02.263,-121.32,12.32,2016,308,275,WZZ9PH  
471F83,15650,53.64587,-1.45819,2017/09/11,20:13:02.784,-121.16,12.35,2016,308,275,WZZ9PH  
471F83,15625,53.64591,-1.45908,2017/09/11,20:13:03.248,-121.06,12.37,2016,308,275,WZZ9PH  
471F83,15625,53.64597,-1.46055,2017/09/11,20:13:03.772,-120.9,12.41,2016,308,275,WZZ9PH  
471F83,15575,53.64615,-1.46393,2017/09/11,20:13:05.281,-120.53,12.49,2016,307,275,WZZ9PH  
471F83,15575,53.64619,-1.46534,2017/09/11,20:13:05.805,-120.39,12.52,2016,307,275,WZZ9PH  
471F83,15550,53.64624,-1.46628,2017/09/11,20:13:06.266,-120.29,12.54,2016,307,275,WZZ9PH  
471F83,15500,53.64643,-1.47007,2017/09/11,20:13:07.700,-119.89,12.63,2016,307,275,WZZ9PH  
471F83,15500,53.64643,-1.47104,2017/09/11,20:13:08.160,-119.8,12.66,2016,307,275,WZZ9PH  
471F83,15475,53.64656,-1.47342,2017/09/11,20:13:09.140,-119.55,12.72,2016,307,275,WZZ9PH  
471F83,15450,53.64666,-1.47580,2017/09/11,20:13:09.996,-119.31,12.77,2016,306,275,WZZ9PH  
471F83,15400,53.64670,-1.47625,2017/09/11,20:13:11.040,-119.27,12.78,2016,306,275,WZZ9PH  
471F83,15400,53.64670,-1.47727,2017/09/11,20:13:11.444,-119.17,12.81,2016,306,275,WZZ9PH  
471F83,15325,53.64699,-1.48340,2017/09/11,20:13:14.061,-118.58,12.96,2016,306,275,WZZ9PH  
471F83,15275,53.64711,-1.48676,2017/09/11,20:13:15.441,-118.26,13.05,2016,305,274,WZZ9PH  
471F83,15250,53.64722,-1.48962,2017/09/11,20:13:16.353,-118,13.12,2016,305,274,WZZ9PH  
471F83,15250,53.64726,-1.49051,2017/09/11,20:13:16.875,-117.92,13.14,2016,305,274,WZZ9PH  
471F83,15100,53.64768,-1.50141,2017/09/11,20:13:21.333,-116.96,13.42,2016,305,274,WZZ9PH  
471F83,15025,53.64793,-1.50756,2017/09/11,20:13:23.950,-116.44,13.58,2016,305,274,WZZ9PH  
471F83,15000,53.64803,-1.51038,2017/09/11,20:13:25.003,-116.21,13.66,2016,303,274,WZZ9PH  
471F83,14975,53.64810,-1.51224,2017/09/11,20:13:25.531,-116.06,13.71,2016,303,274,WZZ9PH  
471F83,14975,53.64815,-1.51321,2017/09/11,20:13:26.048,-115.98,13.73,2016,303,274,WZZ9PH  
471F83,14950,53.64816,-1.51462,2017/09/11,20:13:26.577,-115.87,13.77,2016,303,274,WZZ9PH  
471F83,14875,53.64838,-1.52072,2017/09/11,20:13:29.194,-115.39,13.93,2016,302,274,WZZ9PH  
471F83,14850,53.64843,-1.52161,2017/09/11,20:13:29.589,-115.32,13.96,2016,302,274,WZZ9PH  
471F83,14750,53.64871,-1.52960,2017/09/11,20:13:32.928,-114.72,14.17,2016,301,274,WZZ9PH  
471F83,14625,53.64903,-1.53848,2017/09/11,20:13:37.453,-114.08,14.42,2016,301,274,WZZ9PH  
471F83,14575,53.64917,-1.54225,2017/09/11,20:13:39.095,-113.82,14.52,2016,300,274,WZZ9PH  
471F83,14575,53.64922,-1.54319,2017/09/11,20:13:39.549,-113.75,14.54,2016,300,274,WZZ9PH  
471F83,14425,53.64963,-1.55480,2017/09/11,20:13:44.203,-112.98,14.87,2016,300,274,WZZ9PH  
471F83,14425,53.64973,-1.55667,2017/09/11,20:13:44.791,-112.85,14.92,2016,300,274,WZZ9PH  
471F83,14375,53.64981,-1.55896,2017/09/11,20:13:45.845,-112.71,14.98,2016,299,274,WZZ9PH  
471F83,14275,53.65020,-1.56919,2017/09/11,20:13:49.975,-112.07,15.27,2016,298,274,WZZ9PH  
471F83,14225,53.65034,-1.57379,2017/09/11,20:13:52.071,-111.79,15.41,2016,298,274,WZZ9PH  
471F83,14200,53.65048,-1.57662,2017/09/11,20:13:53.182,-111.62,15.49,2016,298,274,WZZ9PH  
471F83,14050,53.65096,-1.58949,2017/09/11,20:13:59.345,-110.89,15.86,2016,297,274,WZZ9PH  
471F83,14000,53.65113,-1.59455,2017/09/11,20:14:01.571,-110.61,16.01,2016,297,274,WZZ9PH  
471F83,13975,53.65123,-1.59686,2017/09/11,20:14:02.685,-110.49,16.07,2016,297,274,WZZ9PH  
471F83,13925,53.65141,-1.60196,2017/09/11,20:14:04.647,-110.22,16.22,2016,297,274,WZZ9PH  
471F83,13900,53.65145,-1.60336,2017/09/11,20:14:05.178,-110.15,16.26,2016,295,274,WZZ9PH  
471F83,13875,53.65155,-1.60652,2017/09/11,20:14:06.619,-109.98,16.36,2016,295,274,WZZ9PH  
406F86,10475,53.57692,-1.27975,2017/09/11,20:19:43.650,-162.43,13.01,,,,
4CA829,36000,53.62590,-1.55949,2017/09/11,20:24:05.521,-116.07,15.85,,421,328,
4CA829,36000,53.63916,-1.57387,2017/09/11,20:24:13.649,-113.36,15.78,,421,328,
4CA829,36025,53.84875,-1.80254,2017/09/11,20:26:21.171,-84.03,21.3,,427,329,
4CA6AD,25625,53.68902,-1.24848,2017/09/11,20:33:39.066,-159.59,6.2,643,383,338,AFR1558 
4CA6AD,25575,53.69073,-1.24946,2017/09/11,20:33:40.112,-158.8,6.11,643,383,338,AFR1558 
4CA6AD,25550,53.69247,-1.25071,2017/09/11,20:33:41.159,-157.85,6.02,643,383,338,AFR1558 
4CA6AD,25525,53.69433,-1.25204,2017/09/11,20:33:42.271,-156.81,5.92,643,383,338,AFR1558 
4CA6AD,25475,53.69745,-1.25414,2017/09/11,20:33:44.236,-155.08,5.76,643,383,338,AFR1558 
4CA6AD,25400,53.70075,-1.25640,2017/09/11,20:33:46.139,-153.16,5.59,643,383,338,AFR1558 
4CA6AD,25375,53.70250,-1.25762,2017/09/11,20:33:47.190,-152.1,5.51,643,383,338,AFR1558 
4CA6AD,25350,53.70387,-1.25866,2017/09/11,20:33:48.104,-151.21,5.44,643,383,338,AFR1558 
4CA6AD,25325,53.70564,-1.25987,2017/09/11,20:33:49.151,-150.11,5.35,643,383,338,AFR1558 
4CA6AD,25300,53.70704,-1.26084,2017/09/11,20:33:50.008,-149.22,5.29,643,383,338,AFR1558 
4CA6AD,25250,53.70862,-1.26189,2017/09/11,20:33:50.992,-148.21,5.21,643,383,338,AFR1558 
4CA6AD,25200,53.71202,-1.26429,2017/09/11,20:33:53.084,-145.93,5.05,643,383,338,AFR1558 
4CA6AD,25175,53.71360,-1.26529,2017/09/11,20:33:54.067,-144.9,4.98,643,383,338,AFR1558 
4CA6AD,25150,53.71528,-1.26650,2017/09/11,20:33:55.054,-143.71,4.91,643,383,338,AFR1558 
4CA6AD,25100,53.71701,-1.26767,2017/09/11,20:33:56.036,-142.51,4.83,643,383,338,AFR1558 
4CA6AD,25075,53.71877,-1.26876,2017/09/11,20:33:57.085,-141.32,4.75,643,383,338,AFR1558 
4CA6AD,25050,53.72035,-1.26994,2017/09/11,20:33:58.069,-140.13,4.69,643,383,338,AFR1558 
4CA6AD,24975,53.72369,-1.27230,2017/09/11,20:34:00.100,-137.65,4.55,643,383,338,AFR1558 
4CA6AD,24950,53.72539,-1.27355,2017/09/11,20:34:01.215,-136.35,4.48,643,383,338,AFR1558 
4CA6AD,24925,53.72704,-1.27465,2017/09/11,20:34:02.191,-135.12,4.42,643,383,338,AFR1558 
4CA6AD,24850,53.73171,-1.27781,2017/09/11,20:34:05.076,-131.56,4.25,643,384,338,AFR1558 
4CA6AD,24800,53.73331,-1.27904,2017/09/11,20:34:06.060,-130.26,4.19,643,384,338,AFR1558 
4CA6AD,24775,53.73502,-1.28023,2017/09/11,20:34:07.048,-128.92,4.14,643,384,338,AFR1558 
4CA6AD,24725,53.73851,-1.28249,2017/09/11,20:34:09.203,-126.23,4.02,643,384,338,AFR1558 
4CA6AD,24650,53.74158,-1.28451,2017/09/11,20:34:11.039,-123.84,3.93,643,384,338,AFR1558 
4CA6AD,24525,53.74965,-1.29019,2017/09/11,20:34:15.957,-117.43,3.74,643,384,338,AFR1558 
4CA6AD,24475,53.75163,-1.29154,2017/09/11,20:34:17.137,-115.89,3.7,643,384,338,AFR1558 
4CA6AD,24300,53.76205,-1.29866,2017/09/11,20:34:23.430,-107.99,3.58,643,384,338,AFR1558 
4CA6AD,24200,53.76709,-1.30236,2017/09/11,20:34:26.574,-104.32,3.57,643,383,338,AFR1558 
4CA6AD,24150,53.77072,-1.30479,2017/09/11,20:34:28.738,-101.8,3.57,643,382,338,AFR1558 
4CA6AD,24100,53.77240,-1.30596,2017/09/11,20:34:29.784,-100.66,3.58,643,382,338,AFR1558 
4CA6AD,24075,53.77400,-1.30698,2017/09/11,20:34:30.767,-99.6,3.59,643,382,338,AFR1558 
4CA6AD,24050,53.77583,-1.30839,2017/09/11,20:34:31.878,-98.39,3.61,643,382,338,AFR1558 
4CA6AD,23975,53.77915,-1.31060,2017/09/11,20:34:33.974,-96.27,3.64,643,381,338,AFR1558 
4CA6AD,23950,53.78091,-1.31185,2017/09/11,20:34:35.026,-95.18,3.67,643,381,338,AFR1558 
4CA6AD,23925,53.78245,-1.31287,2017/09/11,20:34:35.940,-94.24,3.69,643,381,338,AFR1558 
4CA6AD,23875,53.78566,-1.31521,2017/09/11,20:34:37.972,-92.34,3.76,643,381,338,AFR1558 
4CA6AD,23825,53.78741,-1.31632,2017/09/11,20:34:39.022,-91.33,3.79,643,379,338,AFR1558 
4CA6AD,23725,53.79372,-1.32070,2017/09/11,20:34:42.893,-87.89,3.95,643,379,338,AFR1558 
4CA6AD,23650,53.79828,-1.32369,2017/09/11,20:34:45.704,-85.56,4.08,643,379,338,AFR1558 
4CA6AD,23600,53.80005,-1.32503,2017/09/11,20:34:46.754,-84.7,4.14,643,379,338,AFR1558 
4CA6AD,23550,53.80307,-1.32692,2017/09/11,20:34:48.655,-83.26,4.24,643,379,339,AFR1558 
4CA6AD,23425,53.80987,-1.33169,2017/09/11,20:34:52.850,-80.26,4.5,643,377,338,AFR1558 
4CA6AD,23375,53.81291,-1.33374,2017/09/11,20:34:54.750,-79,4.62,643,377,338,AFR1558 
4CA6AD,23075,53.82756,-1.34389,2017/09/11,20:35:03.796,-73.64,5.27,643,374,338,AFR1558 
4CA6AD,23075,53.82910,-1.34494,2017/09/11,20:35:04.776,-73.13,5.35,643,374,338,AFR1558 
4CA6AD,23025,53.83063,-1.34598,2017/09/11,20:35:05.698,-72.64,5.42,643,374,338,AFR1558 
4CA6AD,23000,53.83231,-1.34712,2017/09/11,20:35:06.743,-72.11,5.5,643,374,338,AFR1558 
4CA6AD,22975,53.83388,-1.34818,2017/09/11,20:35:07.726,-71.62,5.58,643,374,338,AFR1558 
4CA6AD,22900,53.83841,-1.35148,2017/09/11,20:35:10.611,-70.31,5.82,643,373,338,AFR1558 
4CA6AD,22850,53.83997,-1.35250,2017/09/11,20:35:11.595,-69.86,5.89,643,373,338,AFR1558 
4CA6AD,22825,53.84180,-1.35367,2017/09/11,20:35:12.704,-69.35,5.99,643,373,338,AFR1558 
4CA6AD,22750,53.84525,-1.35608,2017/09/11,20:35:14.867,-68.43,6.17,643,372,339,AFR1558 
4CA6AD,22725,53.84674,-1.35713,2017/09/11,20:35:15.787,-68.04,6.25,643,372,339,AFR1558 
4CA6AD,22700,53.84818,-1.35802,2017/09/11,20:35:16.703,-67.67,6.32,643,372,339,AFR1558 
4CA6AD,22650,53.85163,-1.36037,2017/09/11,20:35:18.867,-66.81,6.51,643,372,339,AFR1558 
4CA6AD,22600,53.85320,-1.36144,2017/09/11,20:35:19.848,-66.44,6.59,643,372,339,AFR1558 
4CA6AD,22575,53.85484,-1.36247,2017/09/11,20:35:20.836,-66.04,6.68,643,371,339,AFR1558 
4CA6AD,22525,53.85800,-1.36474,2017/09/11,20:35:22.867,-65.34,6.85,643,371,339,AFR1558 
4CA6AD,22500,53.85996,-1.36586,2017/09/11,20:35:24.042,-64.87,6.96,643,371,339,AFR1558 
4CA6AD,22450,53.86162,-1.36693,2017/09/11,20:35:25.032,-64.51,7.05,643,370,339,AFR1558 
4CA6AD,22425,53.86299,-1.36795,2017/09/11,20:35:25.943,-64.23,7.13,643,370,339,AFR1558 
4CA6AD,22400,53.86443,-1.36893,2017/09/11,20:35:26.799,-63.93,7.21,643,369,339,AFR1558 
4CA6AD,22275,53.87064,-1.37329,2017/09/11,20:35:30.733,-62.71,7.56,643,368,339,AFR1558 
4CA6AD,22200,53.87528,-1.37636,2017/09/11,20:35:33.743,-61.83,7.82,643,368,339,AFR1558 
4CA6AD,22150,53.87695,-1.37757,2017/09/11,20:35:34.854,-61.54,7.92,643,367,338,AFR1558 
4CA6AD,22125,53.87868,-1.37870,2017/09/11,20:35:35.843,-61.23,8.02,643,367,339,AFR1558 
4CA6AD,22075,53.88165,-1.38080,2017/09/11,20:35:37.810,-60.73,8.2,643,367,339,AFR1558 
4CA6AD,22000,53.88506,-1.38318,2017/09/11,20:35:39.968,-60.17,8.4,643,367,339,AFR1558 
4CA6AD,22000,53.88645,-1.38412,2017/09/11,20:35:40.817,-59.94,8.48,643,366,339,AFR1558 
4CA6AD,21925,53.88922,-1.38600,2017/09/11,20:35:42.587,-59.51,8.64,643,366,339,AFR1558 
4CA6AD,21900,53.89055,-1.38687,2017/09/11,20:35:43.438,-59.3,8.72,643,366,339,AFR1558 
4CA6AD,21875,53.89183,-1.38773,2017/09/11,20:35:44.230,-59.1,8.79,643,366,339,AFR1558 
4CA6AD,21825,53.89536,-1.39008,2017/09/11,20:35:46.455,-58.57,9,643,366,339,AFR1558 
4CA6AD,21775,53.89691,-1.39126,2017/09/11,20:35:47.504,-58.36,9.09,643,366,339,AFR1558 
4CA6AD,21750,53.89861,-1.39228,2017/09/11,20:35:48.550,-58.1,9.19,643,365,338,AFR1558 
4CA6AD,21725,53.90016,-1.39354,2017/09/11,20:35:49.541,-57.91,9.29,643,366,338,AFR1558 
4CA6AD,21700,53.90186,-1.39470,2017/09/11,20:35:50.653,-57.68,9.39,643,365,338,AFR1558 
4CA6AD,21650,53.90358,-1.39575,2017/09/11,20:35:51.700,-57.43,9.49,643,365,338,AFR1558 
4CA6AD,21625,53.90502,-1.39680,2017/09/11,20:35:52.618,-57.25,9.58,643,365,338,AFR1558 
4CA6AD,21600,53.90648,-1.39777,2017/09/11,20:35:53.602,-57.06,9.67,643,364,338,AFR1558 
4CA6AD,21575,53.90791,-1.39890,2017/09/11,20:35:54.521,-56.89,9.75,643,364,338,AFR1558 
4CA6AD,21550,53.90968,-1.39989,2017/09/11,20:35:55.628,-56.64,9.86,643,364,338,AFR1558 
4CA6AD,21525,53.91092,-1.40084,2017/09/11,20:35:56.485,-56.5,9.93,643,364,338,AFR1558 
4CA6AD,21475,53.91266,-1.40209,2017/09/11,20:35:57.533,-56.29,10.04,643,364,338,AFR1558 
4CA6AD,21450,53.91406,-1.40294,2017/09/11,20:35:58.447,-56.11,10.12,643,364,338,AFR1558 
4CA6AD,21425,53.91563,-1.40397,2017/09/11,20:35:59.431,-55.92,10.22,643,363,338,AFR1558 
4CA6AD,21325,53.92026,-1.40743,2017/09/11,20:36:02.448,-55.42,10.5,643,362,338,AFR1558 
4CA6AD,21300,53.92192,-1.40843,2017/09/11,20:36:03.492,-55.22,10.6,643,362,338,AFR1558 
4CA6AD,21275,53.92332,-1.40947,2017/09/11,20:36:04.475,-55.08,10.69,643,361,338,AFR1558 
4CA6AD,21175,53.92816,-1.41287,2017/09/11,20:36:07.559,-54.57,10.99,643,361,338,AFR1558 
4CA6AD,21125,53.93142,-1.41514,2017/09/11,20:36:09.654,-54.24,11.19,643,361,338,AFR1558 
4CA6AD,21100,53.93285,-1.41606,2017/09/11,20:36:10.573,-54.09,11.27,643,361,338,AFR1558 
4CA6AD,21075,53.93417,-1.41708,2017/09/11,20:36:11.425,-53.97,11.36,643,361,338,AFR1558 
4CA6AD,21025,53.93589,-1.41829,2017/09/11,20:36:12.542,-53.81,11.46,643,360,338,AFR1558 
4CA6AD,20950,53.94031,-1.42136,2017/09/11,20:36:15.486,-53.39,11.74,643,359,338,AFR1558 
4CA6AD,20900,53.94209,-1.42257,2017/09/11,20:36:16.605,-53.22,11.85,643,359,338,AFR1558 
4CA6AD,20875,53.94360,-1.42359,2017/09/11,20:36:17.585,-53.08,11.94,643,357,338,AFR1558 
4CA6AD,20850,53.94511,-1.42453,2017/09/11,20:36:18.503,-52.93,12.03,643,357,338,AFR1558 
4CA6AD,20825,53.94635,-1.42563,2017/09/11,20:36:19.421,-52.85,12.11,643,357,338,AFR1558 
4CA6AD,20650,53.95573,-1.43215,2017/09/11,20:36:25.576,-52.06,12.69,643,355,338,AFR1558 
4CA6AD,20625,53.95740,-1.43323,2017/09/11,20:36:26.630,-51.92,12.8,643,355,338,AFR1558 
4CA6AD,20575,53.96219,-1.43662,2017/09/11,20:36:29.841,-51.55,13.1,643,354,338,AFR1558 
4CA6AD,20475,53.96834,-1.44091,2017/09/11,20:36:33.902,-51.1,13.48,643,353,338,AFR1558 
4CA6AD,20450,53.97002,-1.44211,2017/09/11,20:36:35.014,-50.98,13.59,643,352,338,AFR1558 
4CA6AD,20425,53.97164,-1.44301,2017/09/11,20:36:36.000,-50.84,13.68,643,352,338,AFR1558 
4CA6AD,20400,53.97327,-1.44430,2017/09/11,20:36:37.178,-50.74,13.79,643,352,338,AFR1558 
4CA6AD,20325,53.97807,-1.44761,2017/09/11,20:36:40.260,-50.41,14.09,643,352,338,AFR1558 
4CA6AD,20275,53.98274,-1.45090,2017/09/11,20:36:43.408,-50.1,14.38,643,351,338,AFR1558 
4CA6AD,20225,53.98565,-1.45278,2017/09/11,20:36:45.308,-49.9,14.56,643,351,338,AFR1558 
4CA6AD,20175,53.98877,-1.45496,2017/09/11,20:36:47.405,-49.7,14.76,643,351,338,AFR1558 
4CA6AD,20150,53.99031,-1.45601,2017/09/11,20:36:48.452,-49.61,14.86,643,351,338,AFR1558 
4CA6AD,20125,53.99181,-1.45718,2017/09/11,20:36:49.497,-49.53,14.95,643,351,338,AFR1558 
4CA6AD,20125,53.99305,-1.45787,2017/09/11,20:36:50.286,-49.43,15.03,643,350,338,AFR1558 
4CA6AD,20100,53.99455,-1.45906,2017/09/11,20:36:51.333,-49.36,15.12,643,350,338,AFR1558 
4CA6AD,20075,53.99589,-1.45989,2017/09/11,20:36:52.185,-49.27,15.21,643,350,338,AFR1558 
4CA6AD,20075,53.99729,-1.46094,2017/09/11,20:36:53.165,-49.2,15.3,643,350,338,AFR1558 
4CA6AD,20025,54.00036,-1.46304,2017/09/11,20:36:55.136,-49.02,15.49,643,350,338,AFR1558 
4CA6AD,20025,54.00176,-1.46401,2017/09/11,20:36:56.116,-48.94,15.58,643,350,338,AFR1558 
4CA6AD,20025,54.00320,-1.46495,2017/09/11,20:36:57.037,-48.85,15.67,643,350,338,AFR1558 
4CA6AD,20000,54.00664,-1.46738,2017/09/11,20:36:59.266,-48.66,15.89,643,350,338,AFR1558 
4CA6AD,20000,54.00800,-1.46821,2017/09/11,20:37:00.244,-48.58,15.97,643,350,338,AFR1558 
4CA6AD,20000,54.01237,-1.47128,2017/09/11,20:37:03.132,-48.35,16.25,643,350,338,AFR1558 
4CA6AD,20000,54.01382,-1.47233,2017/09/11,20:37:04.116,-48.28,16.34,643,350,338,AFR1558 
4CA6AD,20000,54.01520,-1.47319,2017/09/11,20:37:05.031,-48.19,16.42,643,350,338,AFR1558 
4CA6AD,20000,54.01657,-1.47421,2017/09/11,20:37:06.011,-48.13,16.51,643,350,338,AFR1558 
4CA6AD,20000,54.01810,-1.47524,2017/09/11,20:37:06.932,-48.05,16.61,643,350,338,AFR1558 
4CA6AD,20000,54.01978,-1.47641,2017/09/11,20:37:08.044,-47.97,16.71,643,350,338,AFR1558 
4CA6AD,20000,54.02122,-1.47750,2017/09/11,20:37:09.028,-47.9,16.81,643,350,338,AFR1558 
4CA6AD,20000,54.02449,-1.47970,2017/09/11,20:37:11.193,-47.74,17.01,643,351,338,AFR1558 
405B64,35575,53.53793,-1.53769,2017/09/11,20:37:11.717,-128.72,19.09,1034,433,341,
4CA6AD,19975,54.02600,-1.48072,2017/09/11,20:37:12.235,-47.66,17.11,643,351,338,AFR1558 
4CA6AD,19975,54.02737,-1.48174,2017/09/11,20:37:13.158,-47.6,17.2,643,351,338,AFR1558 
4CA6AD,19975,54.03181,-1.48480,2017/09/11,20:37:16.107,-47.39,17.48,643,350,338,AFR1558 
4CA6AD,20000,54.03458,-1.48695,2017/09/11,20:37:18.003,-47.29,17.66,643,351,338,AFR1558 
4CA6AD,20000,54.03612,-1.48792,2017/09/11,20:37:18.993,-47.21,17.75,643,351,338,AFR1558 
4CA6AD,20000,54.03772,-1.48896,2017/09/11,20:37:19.976,-47.13,17.85,643,351,338,AFR1558 
4CA6AD,20000,54.03937,-1.49014,2017/09/11,20:37:21.085,-47.06,17.96,643,351,338,AFR1558 
4CA6AD,20000,54.04092,-1.49124,2017/09/11,20:37:22.134,-47,18.06,643,351,338,AFR1558 
405B64,34725,53.58838,-1.56814,2017/09/11,20:37:38.123,-120.4,17.56,1034,433,341,
405B64,29600,53.84276,-1.72140,2017/09/11,20:40:01.247,-83.8,18.41,1034,394,341,EZY47NR 
405B64,29400,53.85118,-1.72650,2017/09/11,20:40:06.028,-82.89,18.68,1034,393,341,EZY47NR 
405B64,29300,53.85590,-1.72940,2017/09/11,20:40:08.913,-82.4,18.84,1034,393,341,EZY47NR 
405B64,27175,53.94860,-1.78617,2017/09/11,20:41:04.287,-73.9,22.52,1034,393,341,EZY47NR 
405B64,27100,53.95181,-1.78811,2017/09/11,20:41:06.194,-73.64,22.66,1034,393,341,EZY47NR 
405B64,27075,53.95316,-1.78899,2017/09/11,20:41:07.109,-73.54,22.72,1034,381,341,EZY47NR 
405B64,27050,53.95454,-1.78983,2017/09/11,20:41:08.028,-73.43,22.79,1034,381,341,EZY47NR 
405B64,27000,53.95772,-1.79174,2017/09/11,20:41:09.862,-73.18,22.93,1034,380,341,EZY47NR 
405B64,26850,53.96512,-1.79626,2017/09/11,20:41:14.515,-72.61,23.27,1034,380,341,EZY47NR 
405B64,26800,53.96689,-1.79740,2017/09/11,20:41:15.434,-72.48,23.35,1034,380,341,EZY47NR 
405B64,26750,53.97006,-1.79933,2017/09/11,20:41:17.401,-72.24,23.5,1034,378,341,EZY47NR 
405B64,26625,53.97667,-1.80337,2017/09/11,20:41:21.334,-71.75,23.81,1034,377,341,EZY47NR 
405B64,26475,53.98499,-1.80851,2017/09/11,20:41:26.376,-71.14,24.21,1034,377,341,EZY47NR 
4CC4D3,35975,53.56879,-1.49014,2017/09/11,20:44:43.629,-129.44,16.59,,416,327,
4CA223,34000,53.48866,-1.66823,2017/09/11,20:44:58.439,-124.44,24.35,7654,401,330,
